"RGGI V2027 - ICE FUTURES ENERGY DIV",260519,2026-05-19,0063F6,IFED,01,006 ,   20205,    2861,   11694,    2055,   15254,    6449,   20170,   20198,      35,       7,   20205,    2861,   11694,    2055,   15254,    6449,   20170,   20198,      35,       7,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -872,    -601,    -921,     -86,    -196,     128,    -883,    -879,      11,       7,  100.0,   14.2,   57.9,   10.2,   75.5,   31.9,   99.8,  100.0,    0.2,    0.0,  100.0,   14.2,   57.9,   10.2,   75.5,   31.9,   99.8,  100.0,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      7,      9,      4,     10,      8,     19,     19,     32,      7,      9,      4,     10,      8,     19,     19,      0,      0,      0,      0,      0,      0,      0,      0,    72.8,    76.8,    91.4,    90.3,    69.5,    75.1,    82.1,    83.6,    72.8,    76.8,    91.4,    90.3,    69.5,    75.1,    82.1,    83.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1,000 RGGI CO2 Allowances)","0063F6","IFED","006 "
"TX REC CRS V26 BACK HALF - NODAL EXCHANGE",260519,2026-05-19,006NHT,NODX,01,006 ,    9048,     228,    6040,       0,    8661,    2837,    8889,    8877,     159,     171,    9048,     228,    6040,       0,    8661,    2837,    8889,    8877,     159,     171,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     132,      15,     140,       0,     125,       0,     140,     140,      -8,      -8,  100.0,    2.5,   66.8,    0.0,   95.7,   31.4,   98.2,   98.1,    1.8,    1.9,  100.0,    2.5,   66.8,    0.0,   95.7,   31.4,   98.2,   98.1,    1.8,    1.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,      3,      7,      0,     12,      8,     15,     15,     30,      3,      7,      0,     12,      8,     15,     15,      0,      0,      0,      0,      0,      0,      0,      0,    72.0,    64.2,    88.3,    88.2,    72.0,    64.2,    88.3,    88.2,    72.0,    64.2,    88.3,    88.2,    72.0,    64.2,    88.3,    88.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NHT","NODX","006 "
"TX REC CRS V27 BACK HALF - NODAL EXCHANGE",260519,2026-05-19,006NHU,NODX,01,006 ,    6550,     666,    3873,       0,    5580,    2377,    6246,    6250,     304,     300,    6550,     666,    3873,       0,    5580,    2377,    6246,    6250,     304,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     337,      19,      87,     -25,     339,     275,     333,     337,       4,       0,  100.0,   10.2,   59.1,    0.0,   85.2,   36.3,   95.4,   95.4,    4.6,    4.6,  100.0,   10.2,   59.1,    0.0,   85.2,   36.3,   95.4,   95.4,    4.6,    4.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      6,      5,      0,     13,      8,     19,     13,     32,      6,      5,      0,     13,      8,     19,     13,      0,      0,      0,      0,      0,      0,      0,      0,    61.9,    74.0,    81.2,    90.2,    61.9,    74.0,    81.2,    90.2,    61.9,    74.0,    81.2,    90.2,    61.9,    74.0,    81.2,    90.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NHU","NODX","006 "
"TX REC CRS V28 BACK HALF - NODAL EXCHANGE",260519,2026-05-19,006NHV,NODX,01,006 ,    5427,    1110,    2626,     441,    3594,    2063,    5145,    5130,     282,     297,    5427,    1110,    2626,     441,    3594,    2063,    5145,    5130,     282,     297,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      13,     -89,     113,       0,     102,    -100,      13,      13,       0,       0,  100.0,   20.5,   48.4,    8.1,   66.2,   38.0,   94.8,   94.5,    5.2,    5.5,  100.0,   20.5,   48.4,    8.1,   66.2,   38.0,   94.8,   94.5,    5.2,    5.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      7,      3,      1,     14,      8,     21,     12,     31,      7,      3,      1,     14,      8,     21,     12,      0,      0,      0,      0,      0,      0,      0,      0,    47.6,    68.1,    73.7,    86.4,    42.6,    67.6,    64.0,    81.0,    47.6,    68.1,    73.7,    86.4,    42.6,    67.6,    64.0,    81.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NHV","NODX","006 "
"TX REC CRS V29 BACK HALF - NODAL EXCHANGE",260519,2026-05-19,006NHW,NODX,01,006 ,    4921,     338,    2954,       0,    4481,    1865,    4819,    4819,     102,     102,    4921,     338,    2954,       0,    4481,    1865,    4819,    4819,     102,     102,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     110,      91,     150,       0,      19,     -40,     110,     110,       0,       0,  100.0,    6.9,   60.0,    0.0,   91.1,   37.9,   97.9,   97.9,    2.1,    2.1,  100.0,    6.9,   60.0,    0.0,   91.1,   37.9,   97.9,   97.9,    2.1,    2.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,      4,      5,      0,     13,      7,     17,     12,     29,      4,      5,      0,     13,      7,     17,     12,      0,      0,      0,      0,      0,      0,      0,      0,    74.0,    74.5,    88.9,    92.8,    74.0,    74.5,    88.9,    92.8,    74.0,    74.5,    88.9,    92.8,    74.0,    74.5,    88.9,    92.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NHW","NODX","006 "
"TX REC CRS V30 BACK HALF - NODAL EXCHANGE",260519,2026-05-19,006NHX,NODX,01,006 ,    2923,     148,    2140,       0,    2631,     630,    2779,    2770,     144,     153,    2923,     148,    2140,       0,    2631,     630,    2779,    2770,     144,     153,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     102,      -5,     102,       0,     107,       0,     102,     102,       0,       0,  100.0,    5.1,   73.2,    0.0,   90.0,   21.6,   95.1,   94.8,    4.9,    5.2,  100.0,    5.1,   73.2,    0.0,   90.0,   21.6,   95.1,   94.8,    4.9,    5.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      3,      6,      0,     10,      8,     13,     14,     25,      3,      6,      0,     10,      8,     13,     14,      0,      0,      0,      0,      0,      0,      0,      0,    76.3,    74.0,    88.3,    88.7,    75.3,    74.0,    87.4,    88.5,    76.3,    74.0,    88.3,    88.7,    75.3,    74.0,    87.4,    88.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1,000 MWh representing 1,000 Texas RECs","006NHX","NODX","006 "
"TX REC CRS V26 FRONT HALF - NODAL EXCHANGE",260519,2026-05-19,006NHY,NODX,01,006 ,    7572,     416,    3421,       0,    6825,    3821,    7241,    7242,     331,     330,    7572,     416,    3421,       0,    6825,    3821,    7241,    7242,     331,     330,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     100,       0,      50,       0,     100,      50,     100,     100,       0,       0,  100.0,    5.5,   45.2,    0.0,   90.1,   50.5,   95.6,   95.6,    4.4,    4.4,  100.0,    5.5,   45.2,    0.0,   90.1,   50.5,   95.6,   95.6,    4.4,    4.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      4,      6,      0,     14,      8,     18,     14,     32,      4,      6,      0,     14,      8,     18,     14,      0,      0,      0,      0,      0,      0,      0,      0,    67.5,    54.8,    82.6,    80.4,    67.5,    54.8,    82.6,    80.4,    67.5,    54.8,    82.6,    80.4,    67.5,    54.8,    82.6,    80.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NHY","NODX","006 "
"TX REC CRS V27 FRONT HALF - NODAL EXCHANGE",260519,2026-05-19,006NHZ,NODX,01,006 ,    6755,     703,    3151,      30,    5861,    3392,    6594,    6573,     161,     182,    6755,     703,    3151,      30,    5861,    3392,    6594,    6573,     161,     182,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      65,      24,       0,       0,      74,      98,      98,      98,     -33,     -33,  100.0,   10.4,   46.6,    0.4,   86.8,   50.2,   97.6,   97.3,    2.4,    2.7,  100.0,   10.4,   46.6,    0.4,   86.8,   50.2,   97.6,   97.3,    2.4,    2.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      4,      4,      1,     15,     10,     20,     14,     32,      4,      4,      1,     15,     10,     20,     14,      0,      0,      0,      0,      0,      0,      0,      0,    63.4,    73.8,    82.4,    90.3,    63.4,    73.4,    82.4,    89.9,    63.4,    73.8,    82.4,    90.3,    63.4,    73.4,    82.4,    89.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NHZ","NODX","006 "
"TX REC CRS V28 FRONT HALF - NODAL EXCHANGE",260519,2026-05-19,006NJ1,NODX,01,006 ,    6132,     583,    2935,       0,    5341,    2990,    5924,    5925,     208,     207,    6132,     583,    2935,       0,    5341,    2990,    5924,    5925,     208,     207,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -137,       2,      75,       0,    -135,    -185,    -133,    -110,      -4,     -27,  100.0,    9.5,   47.9,    0.0,   87.1,   48.8,   96.6,   96.6,    3.4,    3.4,  100.0,    9.5,   47.9,    0.0,   87.1,   48.8,   96.6,   96.6,    3.4,    3.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      3,      4,      0,     12,      8,     15,     12,     26,      3,      4,      0,     12,      8,     15,     12,      0,      0,      0,      0,      0,      0,      0,      0,    63.4,    75.6,    83.6,    92.3,    62.6,    75.6,    82.8,    92.3,    63.4,    75.6,    83.6,    92.3,    62.6,    75.6,    82.8,    92.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NJ1","NODX","006 "
"TX REC CRS V29 FRONT HALF - NODAL EXCHANGE",260519,2026-05-19,006NJ2,NODX,01,006 ,    6235,     970,    2715,       0,    5147,    3418,    6117,    6133,     118,     102,    6235,     970,    2715,       0,    5147,    3418,    6117,    6133,     118,     102,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -316,    -305,     372,       0,      -5,    -703,    -310,    -331,      -6,      15,  100.0,   15.6,   43.5,    0.0,   82.6,   54.8,   98.1,   98.4,    1.9,    1.6,  100.0,   15.6,   43.5,    0.0,   82.6,   54.8,   98.1,   98.4,    1.9,    1.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      5,      4,      0,     11,     11,     16,     15,     31,      5,      4,      0,     11,     11,     16,     15,      0,      0,      0,      0,      0,      0,      0,      0,    70.7,    78.3,    89.0,    91.7,    70.7,    78.3,    89.0,    91.7,    70.7,    78.3,    89.0,    91.7,    70.7,    78.3,    89.0,    91.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NJ2","NODX","006 "
"TX REC CRS V30 FRONT HALF - NODAL EXCHANGE",260519,2026-05-19,006NJ3,NODX,01,006 ,    2586,     291,    1669,       0,    2138,     737,    2429,    2406,     157,     180,    2586,     291,    1669,       0,    2138,     737,    2429,    2406,     157,     180,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -149,    -112,     -21,       0,     -37,    -162,    -149,    -183,       0,      34,  100.0,   11.3,   64.5,    0.0,   82.7,   28.5,   93.9,   93.0,    6.1,    7.0,  100.0,   11.3,   64.5,    0.0,   82.7,   28.5,   93.9,   93.0,    6.1,    7.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      2,      6,      0,      9,      8,     11,     14,     23,      2,      6,      0,      9,      8,     11,     14,      0,      0,      0,      0,      0,      0,      0,      0,    72.7,    68.4,    88.1,    83.3,    70.6,    68.4,    86.1,    83.3,    72.7,    68.4,    88.1,    83.3,    70.6,    68.4,    86.1,    83.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NJ3","NODX","006 "
"TX REC CRS V31 BACK HALF - NODAL EXCHANGE",260519,2026-05-19,006NKH,NODX,01,006 ,    1674,     181,    1115,       0,    1393,     459,    1574,    1574,     100,     100,    1674,     181,    1115,       0,    1393,     459,    1574,    1574,     100,     100,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -25,     -50,       0,       0,      25,     -25,     -25,     -25,       0,       0,  100.0,   10.8,   66.6,    0.0,   83.2,   27.4,   94.0,   94.0,    6.0,    6.0,  100.0,   10.8,   66.6,    0.0,   83.2,   27.4,   94.0,   94.0,    6.0,    6.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      3,      3,      0,      9,      7,     12,     10,     20,      3,      3,      0,      9,      7,     12,     10,      0,      0,      0,      0,      0,      0,      0,      0,    62.8,    78.6,    85.1,    91.0,    59.6,    78.6,    82.0,    90.9,    62.8,    78.6,    85.1,    91.0,    59.6,    78.6,    82.0,    90.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas RECs","006NKH","NODX","006 "
"NEW JERSEY RECs CLASS 2 V2026 - NODAL EXCHANGE",260519,2026-05-19,006NLD,NODX,01,006 ,    9960,    3770,       0,       0,    6175,    9960,    9945,    9960,      15,       0,    9960,    3770,       0,       0,    6175,    9960,    9945,    9960,      15,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      30,       0,       0,       0,      30,      30,      30,      30,       0,       0,  100.0,   37.9,    0.0,    0.0,   62.0,  100.0,   99.8,  100.0,    0.2,    0.0,  100.0,   37.9,    0.0,    0.0,   62.0,  100.0,   99.8,  100.0,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,      5,      0,      0,     11,      5,     16,      5,     21,      5,      0,      0,     11,      5,     16,      5,      0,      0,      0,      0,      0,      0,      0,      0,    51.7,    99.7,    84.3,   100.0,    51.7,    99.7,    84.3,   100.0,    51.7,    99.7,    84.3,   100.0,    51.7,    99.7,    84.3,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"100 MWh representing 100 NJ Class 2 RECs","006NLD","NODX","006 "
"PENNSYLVANIA AEC TIER 2-V2026 - NODAL EXCHANGE",260519,2026-05-19,006NLV,NODX,01,006 ,   28291,   10717,   13094,       0,   17474,   15097,   28191,   28191,     100,     100,   28291,   10717,   13094,       0,   17474,   15097,   28191,   28191,     100,     100,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -50,     100,       0,       0,    -250,    -150,    -150,    -150,     100,     100,  100.0,   37.9,   46.3,    0.0,   61.8,   53.4,   99.6,   99.6,    0.4,    0.4,  100.0,   37.9,   46.3,    0.0,   61.8,   53.4,   99.6,   99.6,    0.4,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,      8,      4,      0,     15,     10,     23,     14,     35,      8,      4,      0,     15,     10,     23,     14,      0,      0,      0,      0,      0,      0,      0,      0,    58.9,    78.5,    80.8,    95.2,    58.2,    78.5,    80.1,    95.2,    58.9,    78.5,    80.8,    95.2,    58.2,    78.5,    80.1,    95.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(100 MWh = 100 Tier 2  AECs)","006NLV","NODX","006 "
"NEW JERSEY RECs CLASS 2 V2027 - NODAL EXCHANGE",260519,2026-05-19,006NMM,NODX,01,006 ,   10656,    4495,       0,       0,    6161,   10656,   10656,   10656,       0,       0,   10656,    4495,       0,       0,    6161,   10656,   10656,   10656,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   42.2,    0.0,    0.0,   57.8,  100.0,  100.0,  100.0,    0.0,    0.0,  100.0,   42.2,    0.0,    0.0,   57.8,  100.0,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      6,      0,      0,     12,      4,     18,      4,     22,      6,      0,      0,     12,      4,     18,      4,      0,      0,      0,      0,      0,      0,      0,      0,    55.6,   100.0,    82.8,   100.0,    55.6,   100.0,    82.8,   100.0,    55.6,   100.0,    82.8,   100.0,    55.6,   100.0,    82.8,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(100 MWh representing 100 NJ Class 2 REC","006NMM","NODX","006 "
"PENNSYLVANIA AEC TIER 2-V2027 - NODAL EXCHANGE",260519,2026-05-19,006NMT,NODX,01,006 ,   25398,    7568,   10819,       0,   17695,   14444,   25263,   25263,     135,     135,   25398,    7568,   10819,       0,   17695,   14444,   25263,   25263,     135,     135,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   29.8,   42.6,    0.0,   69.7,   56.9,   99.5,   99.5,    0.5,    0.5,  100.0,   29.8,   42.6,    0.0,   69.7,   56.9,   99.5,   99.5,    0.5,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      8,      3,      0,     15,      7,     23,     10,     32,      8,      3,      0,     15,      7,     23,     10,      0,      0,      0,      0,      0,      0,      0,      0,    48.3,    83.7,    69.4,    98.2,    48.3,    83.7,    69.4,    98.1,    48.3,    83.7,    69.4,    98.2,    48.3,    83.7,    69.4,    98.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(100 MWh = 100 Tier 2  AECs)","006NMT","NODX","006 "
